,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,score
492,N00001133,B,A,D,D,C,,D,C,C,C,D,,A,B,B,D,B,D,A,C,A,,B,C,D,68
493,N00001134,A,A,D,D,C,B,D,A,C,C,D,B,A,D,A,C,B,D,A,C,A,A,B,D,,86
494,N00001135,B,,D,D,C,B,D,D,C,,D,B,A,B,A,C,,D,A,C,A,A,B,D,D,83
495,N00001136,A,A,D,D,C,B,D,A,C,C,D,,A,B,A,D,B,C,,C,A,,B,D,D,73
496,N00001137,B,B,D,,D,B,D,A,C,C,D,B,C,B,A,C,B,D,A,C,,A,B,A,D,72
497,N00001138,A,A,D,D,C,B,,A,C,C,D,B,A,B,A,C,B,D,A,C,A,A,C,,D,82
498,N00001139,B,A,D,D,C,B,A,,C,C,D,B,A,B,A,C,,A,A,C,A,,,D,D,74
499,N00001140,B,A,D,C,C,B,,A,C,A,B,B,A,A,A,C,C,D,A,C,A,A,B,B,D,66
500,N00001141,B,A,,,C,B,C,A,C,C,D,B,A,B,A,C,B,D,A,,A,A,A,,D,74
501,N00001142,B,A,C,B,C,C,D,A,C,C,D,C,A,B,A,C,C,D,,C,A,,B,D,D,67
502,N00001143,B,,D,D,C,D,D,A,C,,D,B,A,B,A,B,,D,A,C,A,A,A,D,D,73
503,N00001144,B,A,,B,C,B,D,A,C,C,D,B,,B,B,C,B,D,A,C,A,A,B,D,D,82
504,N00001145,A,A,D,D,C,B,,A,D,B,,D,A,B,A,,B,D,A,C,A,D,B,D,D,63
505,N00001146,,A,D,D,C,B,D,,C,B,D,B,A,B,A,C,B,D,A,C,A,A,B,B,D,82
506,N00001147,D,D,,D,,B,D,A,C,C,D,B,A,B,A,C,B,D,A,C,A,A,A,D,D,77
507,N00001148,C,,D,D,,B,,A,C,C,D,B,A,B,B,,B,D,A,C,A,A,B,D,D,74
508,N00001149,D,A,B,B,C,,D,B,C,C,D,C,A,,A,C,D,D,A,C,A,A,B,D,D,62
509,N00001150,B,D,D,D,C,B,D,B,C,,D,B,D,B,A,C,B,D,A,C,A,A,B,D,D,81
510,N00001151,B,A,C,D,C,B,D,A,C,C,D,B,A,,A,C,B,D,A,C,A,D,B,D,D,86
511,N00001152,B,A,D,A,C,B,D,A,C,,A,B,A,A,A,C,B,D,A,C,C,A,B,D,D,76
512,N00001153,B,A,D,D,C,B,B,A,C,D,D,B,A,B,A,C,B,D,A,C,A,A,B,,D,86
513,N00001154,B,A,D,D,C,B,D,A,A,C,D,B,D,B,B,C,B,D,,C,A,D,B,D,D,76
514,N00001155,,A,D,D,C,B,C,A,C,C,D,B,A,B,A,C,B,,A,C,A,A,A,D,D,82
515,N00001156,B,A,D,D,C,B,D,A,C,C,D,A,A,B,A,C,,D,A,C,A,A,B,D,D,91
516,N00001157,B,,D,D,C,A,D,A,C,C,D,A,B,B,A,,B,D,A,C,A,B,B,D,D,72
517,N00001158,B,A,D,A,C,,D,A,C,C,D,B,C,,A,C,B,D,A,,A,A,B,D,D,78
518,N00001159,B,,B,D,C,B,D,B,C,C,D,B,A,A,A,A,B,D,A,D,A,A,B,D,D,71
519,N00001160,B,A,D,D,C,B,D,A,A,C,D,C,A,B,A,A,,D,A,A,A,A,B,D,D,76
520,N00001161,B,A,D,D,D,B,D,,C,C,D,B,A,B,A,C,B,A,A,C,C,A,B,D,B,76
521,N00001162,B,A,D,D,C,B,D,B,,C,D,B,A,B,A,B,B,D,A,D,A,A,B,D,D,81
522,N00001163,C,A,D,D,B,A,D,A,C,C,D,B,A,B,A,C,B,D,D,C,A,C,B,D,,71
523,N00001164,B,A,,D,C,B,D,,C,D,D,B,A,,A,B,B,D,A,,C,,B,C,C,55
524,N00001165,B,A,D,D,C,B,,A,C,C,D,C,A,B,A,C,B,D,A,,C,A,B,D,D,82
525,N00001166,B,A,,D,C,B,D,A,C,C,D,B,A,B,A,C,B,D,,C,A,C,B,D,D,87
526,N00001167,B,A,D,D,C,B,D,A,C,C,D,,A,B,A,C,B,D,A,A,A,A,B,D,,87
527,N00001168,B,A,D,D,C,B,D,A,C,C,D,B,A,B,A,C,B,D,A,D,B,A,B,,D,86
528,N00001169,B,A,D,D,C,B,D,A,C,C,D,B,A,B,,D,B,D,A,C,A,A,B,D,D,91
529,N00001170,,A,D,D,C,C,D,B,C,C,,B,A,C,,C,B,A,A,C,A,,B,D,A,59
530,N00001171,B,A,D,D,C,B,D,A,C,C,B,B,B,B,A,C,B,D,A,C,D,A,B,D,D,85
531,N00001172,B,A,D,D,C,B,C,A,C,A,D,B,A,B,A,C,B,D,A,C,A,,B,D,D,86
532,N00001173,B,A,D,D,,B,A,A,D,C,A,B,A,B,A,C,B,D,C,C,A,A,,D,D,72
533,N00001174,D,A,D,C,C,B,D,,A,C,,B,A,B,A,C,B,D,A,A,A,A,B,D,D,72
534,N00001175,B,A,D,A,C,B,D,C,C,C,,A,A,B,A,C,C,D,A,C,A,A,B,C,D,71
535,N00001176,B,A,C,D,C,B,D,A,C,,D,B,,B,A,C,D,D,A,C,,,B,C,D,69
536,N00001177,B,A,D,D,C,B,,A,C,C,D,,A,A,A,C,B,D,A,C,A,A,B,D,D,87
537,N00001178,B,B,D,D,C,B,D,A,C,C,D,B,A,B,A,C,D,D,B,C,A,A,B,D,,81
538,N00001179,B,A,D,D,C,C,D,A,C,C,D,B,A,B,A,C,B,D,,,B,A,B,D,D,82
539,N00001180,B,A,D,D,,B,C,,C,A,D,B,A,B,A,C,B,,A,C,A,A,B,D,,74
540,N00001181,B,A,D,D,C,B,D,A,C,C,,B,,B,A,C,A,D,A,,A,A,B,D,D,83
541,N00001182,B,A,A,D,C,B,D,A,C,C,D,B,A,B,,C,B,D,A,C,,,B,D,,79
542,N00001183,B,A,D,D,C,B,B,,,C,D,,D,B,A,C,B,D,A,C,A,A,B,D,D,78
543,N00001184,B,A,,,D,,D,A,C,C,B,D,C,B,A,A,B,D,A,C,A,,B,D,D,59
544,N00001185,B,A,D,B,C,B,D,,C,C,D,B,A,B,A,D,B,D,A,,A,A,B,D,D,82
545,N00001186,D,A,D,D,C,D,D,A,C,C,D,B,A,B,A,C,B,D,A,C,A,A,B,D,D,90
546,N00001187,B,A,D,D,C,B,A,,C,B,D,D,A,,A,C,B,D,A,C,D,A,C,D,D,67
547,N00001188,B,,D,D,,B,D,A,C,C,D,B,D,,A,C,B,D,A,C,D,,B,D,D,74
548,N00001189,B,A,D,D,C,B,A,A,C,C,A,B,,B,A,C,C,D,A,C,A,A,B,,D,77
549,N00001190,C,A,D,D,C,B,D,A,C,C,D,B,A,B,A,C,B,D,A,,B,B,B,D,D,81
550,N00001191,B,A,D,D,A,B,D,,,C,D,B,A,B,,C,,D,A,C,C,A,B,D,D,74
551,N00001192,B,A,D,D,C,B,D,A,C,C,D,D,A,B,A,C,B,D,A,C,A,A,,D,D,91
552,N00001193,B,A,D,D,C,,,A,,C,D,B,A,B,A,C,,D,,,A,A,,D,D,72
553,N00001194,B,A,D,D,C,B,D,A,C,,D,,A,B,A,,D,D,C,C,B,A,B,D,D,73
554,N00001195,B,A,D,B,C,B,A,,,C,D,B,A,B,A,D,B,D,A,C,A,,B,D,D,73
555,N00001196,B,A,D,D,C,,A,D,C,C,,B,A,C,A,A,B,D,A,C,,A,B,D,D,68
556,N00001197,B,A,D,D,C,B,D,A,C,A,D,B,A,B,A,C,B,C,D,C,,,D,D,D,72
557,N00001198,D,A,D,D,C,B,D,B,C,C,,B,A,B,A,,B,D,A,C,A,,C,D,D,73
558,N00001199,B,A,D,D,C,B,D,A,C,C,B,B,,B,A,C,B,D,A,C,A,A,B,D,D,91
559,N00001200,B,A,D,D,C,B,D,A,B,A,D,B,A,B,,C,B,B,A,C,A,A,B,,D,77
560,N00001201,A,C,D,D,C,B,D,D,,C,B,B,A,B,A,C,B,D,A,C,A,A,B,D,D,76
561,N00001202,B,A,D,D,,B,D,A,C,C,D,B,,B,A,C,A,D,A,C,A,A,D,A,D,77
562,N00001203,B,,D,D,C,C,,A,C,C,D,D,A,B,,C,B,,A,C,A,,C,D,D,65
563,N00001204,B,A,C,D,,D,D,A,C,,D,C,A,B,,,,D,D,C,B,C,B,,D,46
564,N00001205,B,B,,D,C,B,D,A,,C,,B,,B,A,C,B,D,A,C,A,A,B,D,D,79
565,N00001206,,A,D,D,,B,,A,C,C,B,A,,B,C,C,B,D,A,C,A,,B,D,D,65
566,N00001207,C,,D,D,C,B,B,,D,C,C,B,A,B,A,C,B,D,A,D,A,A,,D,D,63
567,N00001208,B,B,D,C,C,B,D,A,C,C,D,B,A,D,A,C,B,D,A,,D,A,B,C,A,66
568,N00001209,B,A,,D,D,B,D,A,C,C,,B,A,B,A,C,B,D,A,C,A,A,B,,D,83
569,N00001210,B,A,D,D,D,B,D,A,C,,D,B,A,B,A,C,,C,A,C,A,,B,D,D,78
570,N00001211,,A,D,D,C,,D,A,A,C,D,B,A,,A,C,B,D,A,C,A,A,B,,D,79
571,N00001212,B,A,D,,C,B,D,A,C,C,B,B,A,B,A,C,B,D,C,C,A,A,,D,D,82
572,N00001213,B,A,A,D,A,C,A,A,C,C,D,B,A,B,A,C,B,D,A,C,A,A,,D,D,76
573,N00001214,B,A,D,,C,B,A,,C,C,D,B,A,B,A,,B,D,A,B,A,A,B,C,D,73
574,N00001215,B,A,D,,,,C,A,C,C,A,,A,B,A,A,B,D,A,,,A,B,D,D,61
575,N00001216,B,A,,D,C,B,D,A,C,C,,B,A,B,A,C,B,D,,C,A,A,,D,,80
576,N00001217,,A,D,D,C,B,D,A,D,A,D,B,A,A,A,C,A,D,A,C,A,A,B,D,D,76
577,N00001218,B,A,D,C,C,B,D,B,C,C,D,B,A,B,A,C,B,D,A,C,,A,B,D,D,86
578,N00001219,B,A,D,D,C,,D,A,C,C,D,B,A,B,A,C,B,D,A,C,A,A,B,C,D,91
579,N00001220,B,A,D,D,B,B,D,A,C,C,C,B,A,A,,A,B,D,A,C,A,D,B,D,D,71
580,N00001221,B,A,D,D,C,B,,A,C,C,D,C,A,B,A,C,C,D,A,,,C,,D,D,69
581,N00001222,B,A,,C,B,B,D,A,B,C,D,B,A,B,A,,B,D,A,,B,A,B,D,D,68
582,N00001223,B,A,D,D,B,,D,A,C,C,D,B,A,B,A,C,C,D,A,,A,A,B,D,D,82
583,N00001224,B,A,D,D,C,,D,A,C,C,D,B,A,D,,C,,D,A,C,A,D,B,D,D,78
584,N00001225,B,A,D,D,C,B,D,A,C,,D,B,A,B,A,C,B,D,A,C,A,A,C,D,,87
585,N00001226,B,,D,D,C,B,,A,,C,D,B,,,A,C,,D,A,C,A,A,B,D,D,76
586,N00001227,,A,D,D,C,,D,A,C,D,D,B,B,B,A,C,B,D,A,C,A,,B,D,D,78
587,N00001228,B,A,D,C,,B,D,A,,C,,B,A,C,A,D,B,D,C,C,A,A,B,D,,64
588,N00001229,,A,D,D,C,B,D,B,C,C,D,B,D,B,A,D,B,B,A,D,A,A,B,D,D,71
589,N00001230,B,A,D,D,,B,D,,C,C,D,B,,,A,C,,D,D,C,A,A,B,D,D,75
590,N00001231,A,A,D,D,C,B,D,A,C,C,D,B,A,C,A,C,B,D,,C,A,A,B,D,D,86
591,N00001232,A,A,D,A,C,D,D,A,A,C,D,B,A,B,D,C,B,D,A,C,A,A,,D,D,71
592,N00001233,B,,D,D,C,B,D,D,C,C,D,B,A,B,A,C,B,D,A,C,D,A,B,D,D,86
593,N00001234,B,A,D,D,C,B,D,A,C,C,D,D,A,,A,C,B,D,A,,A,A,C,D,C,77
594,N00001235,,A,D,D,C,B,D,A,C,C,D,B,,B,A,C,C,D,A,C,,A,B,D,C,78
595,N00001236,B,A,D,D,C,B,D,C,C,C,D,B,A,B,A,,B,D,A,B,A,A,B,D,D,86
596,N00001237,B,A,B,D,C,B,D,A,C,,D,B,B,,A,C,B,D,A,C,B,A,B,D,D,77
597,N00001238,B,A,D,B,C,B,D,A,,C,D,B,,B,A,C,B,D,A,C,A,A,B,,D,83
598,N00001239,D,,D,C,C,B,A,A,C,C,,B,A,B,A,A,B,,A,C,A,A,C,D,D,63
599,N00001240,B,A,D,A,C,B,D,,C,C,D,B,D,C,,B,B,,A,C,A,A,B,D,,64
600,N00001241,B,A,D,D,C,B,D,A,C,D,D,B,A,,A,B,B,D,A,C,,A,B,D,D,82
601,N00001242,B,C,C,D,C,,D,A,C,C,B,B,,B,A,B,B,D,A,C,A,A,D,D,D,67
602,N00001243,B,A,,,C,B,D,A,C,B,D,C,A,B,A,A,B,D,A,,A,A,A,D,D,68
603,N00001244,C,A,D,D,C,B,D,A,C,,D,B,A,,A,C,B,D,A,C,A,A,B,D,D,87
604,N00001245,,A,,D,C,B,D,A,C,C,D,B,,B,A,C,D,D,C,C,A,,B,D,D,74
605,N00001246,B,A,D,D,A,,D,A,C,C,D,B,C,B,D,C,B,,A,D,A,A,B,D,D,72
606,N00001247,B,A,D,C,C,B,D,A,C,,D,B,A,B,A,D,A,D,D,B,,A,B,C,D,62
607,N00001248,C,A,,D,C,B,C,A,C,C,D,B,,C,A,C,B,D,A,C,A,A,B,C,C,67
608,N00001249,B,A,A,D,,B,D,,B,D,D,B,A,,A,,B,D,,,D,B,D,D,D,46
609,N00001250,A,A,D,D,C,B,D,A,D,C,D,B,A,,A,C,,D,A,,A,A,A,D,D,73
610,N00001251,B,A,D,D,,B,D,A,C,C,D,B,A,,A,,B,D,A,C,A,B,B,D,D,83
611,N00001252,B,A,,D,C,B,D,A,C,C,D,B,A,D,A,C,A,D,D,C,A,A,D,C,D,71
612,N00001253,B,A,D,D,C,,,A,C,C,D,B,A,B,A,C,,D,A,C,A,B,B,D,C,78
613,N00001254,B,A,D,D,B,B,D,A,,C,,B,A,B,C,C,B,D,A,C,,A,D,A,,64
614,N00001255,B,A,,,C,B,,A,D,,D,B,A,B,,,B,D,A,D,A,A,B,D,C,61
615,N00001256,B,A,D,D,C,B,D,A,C,C,D,B,A,B,A,C,B,D,A,C,,A,B,D,D,96
616,N00001257,B,A,D,D,C,B,D,A,C,C,,A,A,B,,C,B,D,B,A,A,,B,D,D,73
617,N00001258,B,A,D,D,C,B,,A,C,D,D,B,A,B,A,B,B,D,A,,A,,,D,D,74
618,N00001259,,A,D,A,C,A,D,A,C,C,D,B,,B,,D,B,D,A,C,A,A,B,C,D,68
619,N00001260,B,A,D,B,C,B,A,A,C,C,D,B,,C,C,A,B,D,A,C,A,A,B,C,,62
620,N00001261,B,A,B,D,C,B,,,,C,D,B,A,B,A,C,D,B,,C,,A,D,D,B,55
621,N00001262,B,C,D,,C,B,D,A,C,C,B,B,A,B,A,,B,,A,C,A,B,B,D,D,73
622,N00001263,C,A,D,D,B,B,D,,C,C,D,B,A,B,A,C,B,D,,C,A,A,B,D,D,82
623,N00001264,,A,,C,C,B,,A,C,C,D,B,D,,,C,B,D,A,C,D,A,B,D,D,65
624,N00001265,B,A,D,D,D,B,D,C,C,B,C,B,A,,B,C,B,D,A,,A,B,A,C,D,52
625,N00001266,B,A,,D,D,C,D,,C,,D,B,A,B,A,B,B,D,,C,A,A,A,D,D,64
626,N00001267,B,A,D,A,C,B,D,A,C,C,C,B,A,B,A,C,B,B,A,C,A,A,D,,,72
627,N00001268,B,A,D,D,C,B,D,,C,A,D,B,B,B,,C,B,D,A,C,A,A,B,D,D,82
628,N00001269,A,A,,D,C,B,D,D,C,C,D,B,A,B,A,,,D,,C,A,D,A,D,,60
629,N00001270,,A,D,D,C,B,D,C,C,C,D,D,A,B,B,C,B,D,A,C,A,A,B,D,D,81
630,N00001271,B,A,D,D,,B,D,A,C,A,D,B,A,B,A,C,B,D,A,C,A,A,C,D,D,86
631,N00001272,B,A,B,C,D,B,,A,C,C,D,,A,B,A,D,C,D,A,C,,A,,,,51
632,N00001273,C,A,D,D,C,B,B,A,B,C,D,B,A,B,A,C,B,D,,C,A,A,D,D,D,76
633,N00001274,B,A,D,D,C,D,D,A,C,C,D,B,A,D,A,C,B,D,A,C,A,A,B,D,,86
634,N00001275,B,A,D,A,C,B,D,A,C,C,B,B,A,B,A,C,B,D,A,C,C,A,B,D,D,85
635,N00001276,B,A,D,D,B,B,,,C,C,A,B,A,B,A,C,B,,D,C,A,A,B,D,D,73
636,N00001277,B,A,D,A,C,C,,A,C,C,B,B,A,B,A,C,B,D,C,C,B,A,B,D,D,71
637,N00001278,B,C,D,D,C,B,D,A,C,C,D,B,D,,A,C,B,D,A,C,A,A,B,D,A,81
638,N00001279,B,A,D,D,A,B,D,,C,C,D,C,A,D,A,,B,D,A,D,A,A,B,D,D,72
639,N00001280,B,A,,D,C,B,C,A,C,C,A,,A,B,A,C,B,B,A,B,A,A,B,D,D,72
640,N00001281,A,A,D,D,A,B,D,A,C,C,B,B,A,B,A,C,B,D,A,C,A,A,B,D,,81
641,N00001282,B,B,D,,C,B,D,A,C,C,A,C,A,B,A,C,B,D,A,C,A,A,B,,D,77
642,N00001283,B,A,D,,C,,,D,,C,D,B,A,B,A,C,,A,A,C,,A,,D,D,62
643,N00001284,B,A,D,,C,B,A,A,C,C,,B,A,,A,C,B,D,,C,A,A,B,D,,75
644,N00001285,B,A,A,D,C,B,B,B,,C,,B,C,B,A,C,B,D,A,C,,A,B,D,D,68
645,N00001286,C,A,D,C,,,,D,C,C,D,B,A,B,A,C,B,D,D,D,A,A,B,D,B,58
646,N00001287,B,A,D,D,C,B,D,A,C,C,D,B,,B,A,C,B,D,A,C,A,A,B,D,D,96
647,N00001288,B,A,D,D,C,B,A,A,C,C,D,B,A,B,A,C,B,D,A,C,A,A,,D,,87
648,N00001289,B,A,D,D,C,B,D,A,C,C,,,C,,A,C,B,D,A,C,A,A,B,D,D,83
649,N00001290,B,A,,D,B,B,D,A,C,C,D,B,A,B,A,,B,D,A,C,A,A,B,D,D,87
650,N00001291,A,A,D,D,D,B,D,A,C,C,D,B,A,B,A,C,B,D,C,C,A,A,,,C,72
651,N00001292,B,,C,D,C,B,C,A,C,C,D,B,A,C,A,C,B,D,A,C,A,A,B,D,D,81
652,N00001293,B,,,D,C,B,D,,C,C,D,C,A,B,A,C,B,D,A,A,,A,B,D,D,74
653,N00001294,B,A,D,D,C,,D,A,C,C,D,B,A,B,A,C,B,C,A,D,A,A,B,D,C,81
654,N00001295,B,A,,D,C,,D,A,C,C,D,D,,B,A,C,D,D,B,A,A,A,B,D,,64
655,N00001296,B,A,D,D,C,,,,C,C,D,B,A,B,A,C,B,D,A,C,D,A,B,,D,79
656,N00001297,B,A,D,B,C,B,D,A,C,C,D,B,A,B,D,A,B,D,C,C,A,A,B,D,D,80
657,N00001298,B,A,D,D,C,B,D,A,C,C,D,A,A,B,A,C,B,D,A,C,A,A,B,D,D,95
658,N00001299,B,A,D,C,C,B,B,A,C,C,D,B,A,,A,A,B,D,A,C,A,A,B,D,D,81
659,N00001300,B,A,D,B,A,B,D,A,C,C,C,B,A,B,A,C,B,D,,C,,A,B,D,D,77
660,N00001301,B,A,D,D,C,,D,A,,C,C,B,A,B,A,C,B,D,A,C,,A,B,D,D,83
661,N00001302,B,A,D,D,,B,D,A,C,C,B,,B,B,A,,B,D,A,C,A,A,B,D,D,78
662,N00001303,B,A,D,D,,,D,A,D,C,D,B,C,B,B,C,B,D,A,C,A,A,B,B,D,72
663,N00001304,B,,D,C,C,,D,A,C,C,D,B,A,B,B,C,B,D,,C,A,A,,,D,70
664,N00001305,B,A,D,D,C,B,D,A,C,C,D,B,A,B,A,C,B,D,A,C,A,A,B,D,D,100
665,N00001306,B,A,D,D,C,A,D,A,D,C,D,C,A,B,D,C,B,D,A,C,A,,B,D,C,71
666,N00001307,,A,D,D,C,C,D,,C,C,D,B,A,A,A,C,B,D,A,C,A,A,B,D,D,82
667,N00001308,B,A,D,D,C,B,,A,,C,D,,B,B,A,C,B,,A,C,A,A,B,A,D,74
668,N00001309,B,D,D,,C,B,,A,B,C,A,B,A,B,D,C,B,D,,C,A,A,B,,D,64
669,N00001310,B,,B,A,C,B,D,A,C,C,D,B,A,B,A,,B,D,C,,A,A,B,,D,69
670,N00001311,B,A,D,D,C,D,D,,,C,D,B,A,B,A,C,B,D,A,C,A,A,B,D,D,87
671,N00001312,B,A,D,D,C,,D,A,C,D,D,B,A,A,A,C,B,A,A,B,A,,B,D,D,72
672,N00001313,D,A,D,D,,B,C,A,A,C,B,B,A,,A,C,B,D,C,C,A,C,B,A,D,57
673,N00001314,A,A,D,D,C,B,D,A,C,C,D,B,,B,A,C,B,D,,C,A,A,B,D,D,87
674,N00001315,C,A,,D,C,B,D,A,C,B,D,B,A,,A,C,B,D,A,D,A,A,B,D,D,77
675,N00001316,B,A,D,B,C,B,D,A,C,C,,B,A,B,A,C,B,D,A,C,A,A,B,D,,87
676,N00001317,B,A,D,D,B,B,B,A,C,C,D,B,A,B,,C,B,D,A,D,A,A,B,D,D,81
677,N00001318,B,A,D,D,A,B,,A,C,C,D,B,A,B,A,C,B,D,A,C,B,A,B,D,D,86
678,N00001319,C,A,D,D,C,B,,C,C,C,D,B,B,B,A,C,B,D,A,C,A,,B,D,D,77
679,N00001320,,A,D,D,C,B,D,A,C,C,D,B,A,B,A,C,B,D,B,C,A,A,D,C,D,81
680,N00001321,A,A,D,D,C,C,D,A,C,D,D,B,B,B,A,B,B,B,A,C,A,A,B,C,D,65
681,N00001322,B,A,D,D,C,C,D,C,B,C,D,B,A,B,A,C,B,D,A,,A,D,B,D,C,71
682,N00001323,B,A,,D,C,B,D,A,C,C,D,B,,B,A,,B,C,A,C,A,A,B,D,,79
683,N00001324,B,A,D,,C,A,D,A,B,C,C,B,,,A,C,B,D,A,C,A,B,B,D,D,68
684,N00001325,D,D,,D,,B,D,D,C,C,D,,A,B,A,C,B,D,A,C,A,A,B,C,,64
685,N00001326,B,A,D,D,C,B,D,A,C,C,D,B,A,B,C,C,B,D,A,D,A,C,B,,A,76
686,N00001327,B,A,D,,C,D,D,A,C,C,,,A,,A,,C,D,D,C,A,A,B,D,D,65
687,N00001328,B,A,D,D,B,,D,A,A,C,D,B,A,B,A,,B,D,D,C,A,A,B,A,D,72
688,N00001329,B,A,D,D,C,B,D,A,C,C,D,B,A,B,A,,,B,A,C,A,C,B,D,D,82
689,N00001330,B,A,D,D,C,B,D,B,,C,D,B,A,A,,,B,D,A,,A,A,B,D,D,74
690,N00001331,B,A,D,D,C,B,D,A,C,A,D,B,A,,A,C,B,,A,C,A,A,B,,,79
691,N00001332,B,A,D,D,D,B,D,,C,C,,B,D,B,A,C,B,A,A,C,A,A,B,D,C,72
692,N00001333,B,A,D,D,C,B,D,A,,C,D,B,A,B,A,C,,D,A,C,A,A,,D,C,83
693,N00001334,B,A,A,D,C,B,D,A,C,C,B,B,,D,A,D,B,D,A,C,A,A,B,D,D,76
694,N00001335,B,A,A,D,C,C,D,,C,C,D,B,,B,C,,B,D,A,,,C,C,D,D,55
695,N00001336,B,D,D,D,C,B,,A,C,C,D,B,A,D,A,C,B,D,B,C,A,A,B,D,D,81
696,N00001337,,A,D,D,B,B,D,B,C,C,D,B,A,,A,C,B,D,A,C,A,A,B,,D,78
697,N00001338,B,A,D,D,C,B,D,,D,C,,B,,B,A,C,B,D,C,C,A,A,B,D,D,78
698,N00001339,B,A,D,D,,,C,A,C,,D,C,A,A,A,C,B,C,C,C,A,A,B,D,,59
699,N00001340,B,,D,D,C,B,D,C,C,C,D,B,A,B,A,C,B,D,A,C,,B,A,D,D,77
700,N00001341,B,A,D,D,C,B,D,A,C,C,D,A,A,B,A,C,B,D,B,C,B,,B,D,,77
701,N00001342,B,A,D,D,C,B,D,A,C,C,D,B,A,B,A,,B,D,A,B,A,B,B,D,D,86
702,N00001343,,D,,D,C,,D,A,C,C,D,,A,B,A,C,D,D,B,C,A,C,B,D,C,59
703,N00001344,B,,D,D,,B,D,A,C,C,A,B,A,B,A,C,B,D,A,C,A,A,B,B,D,82
704,N00001345,B,,B,,C,B,D,A,C,C,D,B,A,D,A,C,B,C,A,C,A,C,B,D,C,67
705,N00001346,B,A,D,D,A,B,D,A,C,,D,B,A,B,A,C,B,,A,C,A,A,A,D,D,82
706,N00001347,B,A,,,C,B,D,B,C,C,D,B,,B,A,A,B,D,B,C,,A,B,D,D,69
707,N00001348,B,A,D,,B,B,D,A,B,C,D,D,A,B,A,C,A,D,A,,A,A,,B,D,63
708,N00001349,B,A,D,D,C,B,D,A,A,C,D,B,A,C,,C,A,D,A,C,A,A,B,D,D,81
709,N00001350,,C,D,D,C,B,,A,C,C,D,B,A,B,A,,B,D,C,C,B,C,B,D,D,68
710,N00001351,B,,D,D,C,B,D,A,C,C,D,,A,A,A,C,B,D,,A,A,A,B,D,D,78
711,N00001352,B,A,D,D,C,B,D,A,C,C,D,B,A,B,A,,,D,A,C,D,A,B,A,D,82
712,N00001353,B,B,,D,C,B,D,A,C,A,D,B,A,B,A,C,,,D,C,A,A,B,D,D,73
713,N00001354,D,C,D,D,C,B,D,A,C,C,B,,A,B,A,C,B,D,A,C,A,,B,D,D,77
714,N00001355,A,,D,D,C,B,D,A,C,C,D,,A,,,C,C,D,A,C,A,A,B,D,D,74
715,N00001356,B,A,,D,D,B,D,A,C,C,D,B,A,B,,B,B,D,A,C,A,A,B,D,D,82
716,N00001357,C,B,,D,C,B,D,A,C,C,D,B,A,B,A,C,B,D,A,D,A,A,B,D,D,81
717,N00001358,B,A,D,D,C,C,C,C,C,B,D,B,A,B,A,C,,D,A,C,A,A,B,B,D,71
718,N00001359,B,A,D,D,C,B,D,A,C,C,D,B,A,B,,C,B,D,,C,A,A,D,,D,83
719,N00001360,B,A,D,D,C,B,D,A,C,C,D,B,A,B,B,B,B,D,A,C,A,A,,D,D,86
720,N00001361,A,A,,D,C,B,C,A,A,C,D,B,A,B,A,C,A,,,C,A,A,B,D,D,68
721,N00001362,,A,D,,,B,C,A,C,C,D,B,,B,A,,A,A,B,C,A,A,B,D,D,60
722,N00001363,B,A,D,D,C,B,A,A,C,C,D,,A,B,A,B,B,D,A,C,C,A,,D,D,77
723,N00001364,B,B,,D,C,C,,A,B,C,A,B,A,B,A,C,,,A,C,A,A,B,,D,60
724,N00001365,C,A,D,D,C,B,D,A,B,C,D,B,A,B,A,C,B,D,A,,A,A,,D,A,77
725,N00001366,B,A,D,D,,B,D,B,C,C,D,B,,B,A,C,B,A,,C,A,A,B,B,D,73
726,N00001367,B,D,D,D,C,,D,A,D,C,D,B,A,D,A,C,B,D,A,C,A,A,B,D,D,81
727,N00001368,C,D,D,D,C,B,D,A,C,C,D,B,C,B,A,,B,,A,C,A,A,,D,D,73
728,N00001369,D,A,D,D,C,,D,A,C,A,D,,A,B,A,C,B,C,,C,A,A,B,D,D,73
729,N00001370,B,D,D,C,C,A,B,A,,,D,C,A,B,A,C,,,A,C,,A,B,,D,51
730,N00001371,B,A,D,D,C,B,D,A,A,C,,B,B,B,A,,B,D,,C,A,A,,,D,70
731,N00001372,B,D,,A,C,B,D,A,C,C,D,B,A,B,A,,C,,C,C,A,A,C,D,A,58
732,N00001373,B,A,C,D,,B,D,A,C,C,D,B,A,B,A,B,B,D,A,C,A,A,B,D,,82
733,N00001374,B,A,D,D,C,B,D,A,C,C,A,B,A,B,B,C,B,,A,C,A,A,B,D,D,86
734,N00001375,B,D,C,D,C,B,A,A,,B,D,B,A,,A,C,B,D,A,C,A,A,D,D,C,62
735,N00001376,B,A,D,D,C,B,D,A,C,C,D,,C,B,A,C,B,D,,C,,A,B,D,D,83
736,N00001377,B,A,D,D,C,B,D,A,C,C,D,B,A,B,A,,B,D,A,C,A,A,B,D,D,96
737,N00001378,D,A,D,D,C,B,D,D,C,C,D,,A,B,A,C,B,D,A,,A,A,B,D,D,82
